Revenu 		 Revenu 		 Score: 1.0000
doit continuer à être versé sous conditions de ressources 		 Par l'impot payé par tous 		 Score: 0.4821
les conditions à remplir 		 Contrôle des droits 		 Score: 0.4821
REUNIR 		 Fusionner entre les différentes strates de la collectivité. 		 Score: 0.4821
Un financement Etat et non par les collectivité locales 		 Taxe de participation 		 Score: 0.4821
Les gains de la lutte contre la fraude fiscale 		 Restaurer le congés Bilan de compéténces 		 Score: 0.4821
justificatifs de faibles ressources à l'appui 		 Uniquement considéré le seuil de pauvreté de manière absolue 		 Score: 0.4821
Aucune condition pour en bénéficier 		 Exclusion définitive du rua 		 Score: 0.4821
Pour un nouveau système économique basé sur le droit à l'existence, et non sur la nécessité d'avoir un emploi 		 REVENU minimum pour tous et toutes sans distinction 		 Score: 0.4821
dégradation des aides sociales 		 Les gains de la lutte contre la fraude fiscale 		 Score: 0.4820
Un revenu minimum de 18 à 62 ans 		 Universalité Prendre en compte les revenues et les périodes travailler 		 Score: 0.4820
Allocations familiales dès le 1er enfant 		 A associer aux besoins 		 Score: 0.4820
Prise en compte de la situation familiale 		 Une étude minutieuse des conditions de vie pour le versement de ce revenu 		 Score: 0.4820
RUA pourrait évoluer vers un principe d'impôt négatif 		 Financement par l'économie de la simplification et la contribution des hauts revenus 		 Score: 0.4820
Toutes personnes sous un certain seuil. 		 Etre réaliste et agir au bon moment 		 Score: 0.4820
Un « REvenu de VOcation CItoyens » (REVOCI / « Rêve aussi » !...) POUR TOU-TE-S, plutôt que le RUA : modalités de mise en uvre, pour réinventer/(ré)enchanter le Travail, notre Société et nos vies... 		 Les conditions pour bénéficier du Revenu universel d'activité 		 Score: 0.4820
Le peuple pour le peuple 		 faire la demande auprès d'une assitante sociale (et en augmenter les effectifs) 		 Score: 0.4820
RUA compatible avec les allocations chômage 		 versement allocation logement 		 Score: 0.4820
à tous puisqu il sera universel sans conditions .... 		 Les prérequis facilitant la mise en oeuvre du revenu universel 		 Score: 0.4820
RUA fonctionnement 		 revenus par personne 		 Score: 0.4819
Pas de conditions de ressources si ce doit être universel. 		 Instituer le Revenu Universel tout court (et donc pas « d'activité ») 		 Score: 0.4819
un socle unique 		 Un filet de sécurité 		 Score: 0.4819
Garantir un écart significatif avec le travail 		 Dépenses 		 Score: 0.4819
Le rua ne doit pas comprendre tt les aides 		 RUA pour tous sans conditions 		 Score: 0.4819
solidarité nationale + taxe sur les transaction financiere des banque d'affaire 		 devoir des allocataire 		 Score: 0.4819
Un revenu, un travail 		 A TOUS MAIS AVEC DES CONDITIONS ET A VÉRIFIER ENSEMBLE 		 Score: 0.4819
AAH et RUA 		 Équité 		 Score: 0.4819
Eviter les effets de seuil 		 Sans Conditions 		 Score: 0.4819
les conditions à remplir 		 L'Entreprise paie 		 Score: 0.4819
Récompenser la vertu 		 Dépenses 		 Score: 0.4819
Une instance unique pour gérer les revenus d'un foyer 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4819
Sensibiliser les paradis fiscaux à la Solidarité Nationale 		 Universalité Prendre en compte les revenues et les périodes travailler 		 Score: 0.4819
Et comment gérer le tiers payant lorsque l'APL (ou AL) est demandé par le bailleur ? 		 Dépenses 		 Score: 0.4819
Eviter les doublons 		 Fin du droit automatique sans contrepartie 		 Score: 0.4819
Contribution Universelle Boursière 		 Faire les modalités de demande du rua pendant le service national universel 		 Score: 0.4819
simplification 		 Econnomies sur le fonctionnement 		 Score: 0.4818
Exclure le Handicap du champ du RUA 		 Prise en compte des ressources 		 Score: 0.4818
Les gains de la lutte contre la fraude fiscale 		 Comment financer 		 Score: 0.4818
RU cumul ancienneté et enfant à charge 		 A associer aux besoins 		 Score: 0.4818
Redonner une cohérence à l'ensemble des prélèvements obligatoires. 		 conditions pour le revenu universel d'activité 		 Score: 0.4818
prise en compte pour les personnes qui vivent en couples sans être mariés mais aussi pour la pension de réversion! 		 Le conditionner à de l'insertion professionnelle, sociale ou insertion par la santé 		 Score: 0.4818
Prise en compte de la situation familiale 		 Prise en compte des ressources 		 Score: 0.4818
Le RU doit remplacer l'ensemble des prestations sociales et donc peut bénéficier de la réorientation des crédits existants 		 Les conditions pour bénéficier du Revenu universel d'activité 		 Score: 0.4818
Pour tous = simplification 		 Baser des impôts sur des courbes, des fonctions mathématiques et supprimer les tranches. 		 Score: 0.4818
revenu universel calcul 		 devoir des allocataire 		 Score: 0.4818
Conditions - 1400 euros net Revenu minimum universel 		 Faire les modalités de demande du rua pendant le service national universel 		 Score: 0.4818
C'estun revenu donc c'est imposable 		 Les prérequis facilitant la mise en oeuvre du revenu universel 		 Score: 0.4818
les conditions à remplir 		 Prendre en compte la diversité des réalités et des difficultés sociales des allocataires 		 Score: 0.4818
Pour un nouveau système économique basé sur le droit à l'existence, et non sur la nécessité d'avoir un emploi 		 faire appliquer l'obligation alimentaire et la récupération sur succession à toutes les aides sociales 		 Score: 0.4818
Financer le Revenu universel d'activité par la solidarité nationale 		 REDISTRIBUTION JUSTICE SOCIALE ET FISCALE. 		 Score: 0.4818
RUA fonctionnement 		 INFORMER LES PERSONNES 		 Score: 0.4818
QUE LE MONTANT SOIT SUPERIEUR AU RSA 		 Prendre en compte la situation globale 		 Score: 0.4818
Bulletin de salaire 		 revenu dactivité universel sauf apl 		 Score: 0.4818
à tous puisqu il sera universel sans conditions .... 		 Un vrai revenu UNIVERSEL (pas lié à l'activité) 		 Score: 0.4817
Critères pour bénéficier du RUA =&gt 		 fonctionnement 		 Score: 0.4817
Contrôle des droits 		 comme les députés, il faut s'auto gérer 		 Score: 0.4817
augmentation des cotisations patronales, arrét de la baisse des charges 		 revenu universel calcul 		 Score: 0.4817
Assurer la continuité des droits et interdire les suspensions abusives de versement des allocations 		 salaire à vie sans ruiner l'état (mais que les patrons n'apprécieront pas) 		 Score: 0.4817
Aah 		 A prendre en compte 		 Score: 0.4817
doit continuer à être versé sous conditions de ressources 		 Comment redistribuer de façon solidaire 		 Score: 0.4817
Revoir régulièrement la situation de la personne 		 Dépenses 		 Score: 0.4817
Un versement automatisé 		 Prendre l'argent là où il y en a 		 Score: 0.4817
que le Revenu universel soit imposable 		 Un vrai revenu UNIVERSEL (pas lié à l'activité) 		 Score: 0.4817
Une évaluation par un travailleur social (mi sur grille mi humaine) et un accompagnement pluri-disciplinaire 		 Travail des personnes condamnées 		 Score: 0.4817
Pas de conditions de ressources si ce doit être universel. 		 CONDITIONS doit s'apparenter à  UN SENTIMENT DE LIBRE CHOIX ! 		 Score: 0.4816
dégradation des aides sociales 		 Prendre en compte les handicaps non reconnus. 		 Score: 0.4816
Pourquoi pas des chèques solidarité ? 		 Recentrer le soutien social sur les seuls ressortissants nationaux 		 Score: 0.4816
En mesure d'accompagnement, permettre à chacun de convertir en en  son compte personnel formation 		 Autofinancement 		 Score: 0.4816
Le financement du RUA 		 Les prérequis facilitant la mise en oeuvre du revenu universel 		 Score: 0.4816
Aucune condition pour en bénéficier 		 Recensement et demarche 		 Score: 0.4816
Dès l'attribution du Revenu universel d'activité, offrir un accompagnement professionnel et/ou social immédiat, selon la situation de la personne 		 Prendre en compte les handicaps non reconnus. 		 Score: 0.4816
mon mode opératoire du rua 		 Bouclier universel 		 Score: 0.4816
salaire à vie sans ruiner l'état (mais que les patrons n'apprécieront pas) 		 Fin du droit automatique sans contrepartie 		 Score: 0.4816
Prendre en compte la situation globale 		 Les prérequis facilitant la mise en oeuvre du revenu universel 		 Score: 0.4816
Prendre en compte uniquement  la situation personnelle du demandeur 		 Reconnaître la précarité 		 Score: 0.4816
Simplifications 		 Récupérable Sur la sucession 		 Score: 0.4815
Ne pas prendre la situation personnelle de la personne dans le calcul du revenu (AAH) 		 Prendre en compte les handicaps non reconnus. 		 Score: 0.4815
Droits ok, mais devoirs aussi 		 Prise en compte des ressources 		 Score: 0.4815
enlever les allocations aux familles dont les enfants sont placés en famille d'accueil 		 Rente de redistribution sociale 		 Score: 0.4815
Prendre en compte les revenus de tout le foyer 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4815
Prendre en compte les revenus de tout le foyer 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4815
Prendre en compte les revenus de tout le foyer 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4815
Prendre en compte les revenus de tout le foyer 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4815
INFORMER LES PERSONNES 		 Droits ok, mais devoirs aussi 		 Score: 0.4815
activité en contrepartie du rua 		 Prévisions du RUA à long terme 		 Score: 0.4815
Pour bénéficier du Revenu universel d'activité il faudra en contrepartie effecteur travail d'intérêt général (TIG = travail non rémunéré au bénéfice d'une association ou d'un service public) 		 Travail des personnes condamnées 		 Score: 0.4815
Récupération sur succession 		 les conditions 		 Score: 0.4815
"Faire passer la compétence ""bourse"" du CROUS à l'organisme chargé du RUA" 		 comme les députée, pas de critère 		 Score: 0.4815
Prévisions du RUA à long terme 		 Revenu minimum pour toutes et  tous 		 Score: 0.4815
Fusionner entre les différentes strates de la collectivité. 		 Une répartition équitable, sans contre-sens décourageants 		 Score: 0.4815
Prendre en compte les revenus (souvent inexistants) des jeunes et étudiants 		 que le RUA vienne en plus de l ahh ou pension d'invalidité 		 Score: 0.4815
Envisager un impôt sur le revenu des personnes physiques négatif faisant office de revenu universel d'activité 		 Un revenu minimum de 18 à 62 ans 		 Score: 0.4815
Impôt progressif sur les successions 		 VEILLER à contrôler la baisse prévue du taux de redristibution et éviter un effet d'aubaine et de renforcement de l'assistanat. 		 Score: 0.4814
Assurer la continuité des droits et interdire les suspensions abusives de versement des allocations 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4814
REVENU UNIVERSEL DACTIVITÉ (bonne idée ou usine à gaz ?) 		 Passer d'un RUA à un Revenu Universel 		 Score: 0.4814
associer droits aux devoirs 		 Revenu minimum pour toutes et  tous 		 Score: 0.4814
Laccompagnement et laccès à lemploi ne peuvent pas être dissociés du RUA 		 ne pas compter l'APL dans cette réforme 		 Score: 0.4814
Uniquement en fonction des conditions de ressources 		 Faire les modalités de demande du rua pendant le service national universel 		 Score: 0.4814
Revenu Minimum Unique RMU 		 Critères pour bénéficier du RUA =&gt 		 Score: 0.4814
financement RSA 		 Récupérer les aides sur succession 		 Score: 0.4814
FICHIER UNIQUE ET PARTAGE 		 regarder la situation  la plus récente 		 Score: 0.4814
les modalites 		 Sans Conditions 		 Score: 0.4814
Revenu de base 		 Instituer le Revenu Universel tout court (et donc pas « d'activité ») 		 Score: 0.4814
Pour bénéficier du Revenu universel d'activité il faudra en contrepartie effecteur travail d'intérêt général (TIG = travail non rémunéré au bénéfice d'une association ou d'un service public) 		 Rente de redistribution sociale 		 Score: 0.4813
"Faire passer la compétence ""bourse"" du CROUS à l'organisme chargé du RUA" 		 Droits et devoir 		 Score: 0.4813
Lutter contre le non-recours est intéressant à condition de le financer 		 faire appliquer l'obligation alimentaire et la récupération sur succession à toutes les aides sociales 		 Score: 0.4813
activité en contrepartie du rua 		 A associer aux besoins 		 Score: 0.4813
Les conditions pour bénéficier du Revenu universel d'activité 		 DU TRAVAIL EN CONTREPARTIE 		 Score: 0.4813
En traquant les fraudes et les gaspillages 		 Déclaration de revenus 		 Score: 0.4813
Prendre en compte les revenus (souvent inexistants) des jeunes et étudiants 		 Effet pervers du financement par l'impôt? 		 Score: 0.4813
Un système à points 		 regarder la situation  la plus récente 		 Score: 0.4813
Ne pas prendre la situation personnelle de la personne dans le calcul du revenu (AAH) 		 Salaire mensuel universel individuel 		 Score: 0.4813
Tous égaux alors même aide financière 		 que le RUA vienne en plus de l ahh ou pension d'invalidité 		 Score: 0.4813
VEILLER à contrôler la baisse prévue du taux de redristibution et éviter un effet d'aubaine et de renforcement de l'assistanat. 		 CONDITIONS doit s'apparenter à  UN SENTIMENT DE LIBRE CHOIX ! 		 Score: 0.4813
Sous quelles conditions 		 Un filet de sécurité 		 Score: 0.4813
Sensibiliser les paradis fiscaux à la Solidarité Nationale 		 devoir des allocataire 		 Score: 0.4813
un minimum décent pour les demandeurs d'emploi et retraités 		 VEILLER à contrôler la baisse prévue du taux de redristibution et éviter un effet d'aubaine et de renforcement de l'assistanat. 		 Score: 0.4813
RUA quid de l'ASS et trimestre retraite ? 		 revenus par personne 		 Score: 0.4812
FAIRE DES HEURES DE BENEVOLATS EN MILIEU ASSOCIATIF EN CONTRE PARTIE DU RUA 		 Un Revenu Universel d'Activité compensatoire 		 Score: 0.4812
Un Revenu Universel pour tous les citoyens 		 Récupérable Sur la sucession 		 Score: 0.4812
économiser en supprimant des avantages exagérés 		 Une étude minutieuse des conditions de vie pour le versement de ce revenu 		 Score: 0.4812
Les revenus du foyer 		 économiser en supprimant des avantages exagérés 		 Score: 0.4812
Attention à prendre en compte toutes les situations 		 Pour tous = simplification 		 Score: 0.4812
RUA pourrait évoluer vers un principe d'impôt négatif 		 Inquiétudes pour le RUA 		 Score: 0.4812
Le revenu universel pour tous 		 Conditionner le versement de dividendes à l'amélioration des salaires 		 Score: 0.4812
Ne pas inclure l'aah dans le revenu universel 		 Comment redistribuer de façon solidaire 		 Score: 0.4812
Récupérer les aides sur succession 		 Avec plus de moyens financiers car il aura des perdants 		 Score: 0.4812
Attention à prendre en compte toutes les situations 		 Un Revenu Universel d'Activité compensatoire 		 Score: 0.4812
Sans condition car c'est universel 		 Revenu minimum pour toutes et  tous 		 Score: 0.4812
Prendre en compte la situation globale 		 De la justice SVP - permettre à chacun de vivre avec un minimum décent au vu des éléments subits (et non choisis) de sa situation. 		 Score: 0.4812
Taxer les bénéfices des entreprises 		 Prendre en compte les revenus mais aussi le patrimoine 		 Score: 0.4811
ne pas compter l'APL dans cette réforme 		 REVENU minimum pour tous et toutes sans distinction 		 Score: 0.4811
La politique familiale ne mène qu'à la décadence 		 Seule avec enfant 		 Score: 0.4811
Demander au Ministère des finances 		 Possibilité en plus de l'Etat, de gestion par caisses privées. 		 Score: 0.4811
économiser en supprimant des avantages exagérés 		 Uniquement en fonction des conditions de ressources 		 Score: 0.4811
Récupérer les aides sur succession 		 Une instance unique pour gérer les revenus d'un foyer 		 Score: 0.4811
Taxer les transactions financières 		 Par l'impot payé par tous 		 Score: 0.4811
Lutter contre le non-recours est intéressant à condition de le financer 		 VEILLER à contrôler la baisse prévue du taux de redristibution et éviter un effet d'aubaine et de renforcement de l'assistanat. 		 Score: 0.4811
financement 		 VERSEMENT 		 Score: 0.4811
Le RUA pour tous sans distinction de revenu des que l'on a  18 ans 		 Toutes personnes sous un certain seuil. 		 Score: 0.4811
Détecter les personnes éligibles au Revenu universel d'activité afin de les informer de leur droit 		 En mesure d'accompagnement, permettre à chacun de convertir en en  son compte personnel formation 		 Score: 0.4811
En supprimant le CICE. 		 stop  pas touche  a mon  aah 		 Score: 0.4810
Donner du temps à la société 		 Econnomies sur le fonctionnement 		 Score: 0.4810
Un financement Etat et non par les collectivité locales 		 Equité de la richesse produite et redistribution, problémes et mechanisme de pauvreté 		 Score: 0.4810
Composition familiale, revenus du travail, loyer dû : Le RUA serait calculer en fonction de plusieurs critères 		 revenu dactivité universel sauf apl 		 Score: 0.4810
les conditions à remplir 		 comme les députés, il faut s'auto gérer 		 Score: 0.4810
Revenu universel pour TOUS 		 CONTRE LE FAIT DE FONDRE LASS ET RSA DANS LE FUTUR RUA 		 Score: 0.4810
financement R.U.A 		 Econnomies sur le fonctionnement 		 Score: 0.4810
Pourquoi les employeurs continuent-ils à reçevoir des aides avec l'argent de nos impôts sans contreparties? c'est du VOL! 		 Les gains de la lutte contre la fraude fiscale 		 Score: 0.4810
Uniquement considéré le seuil de pauvreté de manière absolue 		 Revenu minimum pour toutes et  tous 		 Score: 0.4810
Enfant à charge 		 fonctionnement 		 Score: 0.4810
unique condition = citoyen Français 		 contrer partie 		 Score: 0.4810
Tout prendre en compte 		 Objet: Revenu universel d'activité / Revenu de base inconditionnel 		 Score: 0.4810
RUA fonctionnement 		 Passer d'un RUA à un Revenu Universel 		 Score: 0.4810
simplification 		 Récupérable Sur la sucession 		 Score: 0.4809
Laccompagnement et laccès à lemploi ne peuvent pas être dissociés du RUA 		 Prendre en compte la diversité des réalités et des difficultés sociales des allocataires 		 Score: 0.4809
financement du RUA 		 Financement par l'économie de la simplification et la contribution des hauts revenus 		 Score: 0.4809
fusion de toutes les aides sociales 		 Pour bénéficier du Revenu universel d'activité il faudra en contrepartie effecteur travail d'intérêt général (TIG = travail non rémunéré au bénéfice d'une association ou d'un service public) 		 Score: 0.4809
Taxer les bénéfices des entreprises 		 revenu dactivité universel sauf apl 		 Score: 0.4809
Ne pas inclure l'aah dans le revenu universel 		 Augmenter les minimas sociaux 		 Score: 0.4809
Taxe technologique (robot) 		 Par l'impot payé par tous 		 Score: 0.4809
Revenu universel même sans activité 		 REVENU minimum pour tous et toutes sans distinction 		 Score: 0.4808
Financer le revenu universel par la taxation des transactions et des dividendes boursières 		 Universal Credit au Royaume Uni 		 Score: 0.4808
Eviter les effets de seuil 		 revenu dactivité universel sauf apl 		 Score: 0.4808
Assurer la continuité des droits et interdire les suspensions abusives de versement des allocations 		 Comment redistribuer de façon solidaire 		 Score: 0.4808
JE SUIS CONTRE UN REVENU UNIVERSEL SANS CONTREPARTIE D'UN TRAVAIL 		 UNIVERSALITE 		 Score: 0.4808
Fixer un revenu minimum décent. 		 Aides au logement et aah. 		 Score: 0.4808
Taxe sur les Gros salaires des patrons d'entreprise et les rentiers de la République 		 Restaurer le congés Bilan de compéténces 		 Score: 0.4808
Fin du droit automatique sans contrepartie 		 Garantir un écart significatif avec le travail 		 Score: 0.4808
un socle unique 		 Fonctionnement RU 		 Score: 0.4808
Revoir régulièrement la situation de la personne 		 EMPLOI DU PERSONNEL QUI TOUCHE LE RSA 		 Score: 0.4808
Toutes personnes sous un certain seuil. 		 Un filet de sécurité 		 Score: 0.4808
Financement 		 conditions pour le revenu universel d'activité 		 Score: 0.4808
Financement 		 conditions pour le revenu universel d'activité 		 Score: 0.4808
En traquant les fraudes et les gaspillages 		 Restaurer le congés Bilan de compéténces 		 Score: 0.4808
Éviter la redondance des demandes de justificatifs ou de documents 		 Ne pas récupérer le RUA sur succession, même si l'ASPA y est intégrée 		 Score: 0.4807
faire appliquer l'obligation alimentaire et la récupération sur succession à toutes les aides sociales 		 Prendre en compte les revenus mais aussi le patrimoine 		 Score: 0.4807
Les conditions pour bénéficier du Revenu universel d'activité 		 Comment redistribuer de façon solidaire 		 Score: 0.4807
Salaire mensuel universel individuel 		 Une répartition équitable, sans contre-sens décourageants 		 Score: 0.4807
associer droits aux devoirs 		 RUA pour tous sans conditions 		 Score: 0.4807
En cas de non recherche d'emploi pour le cas d'un chômeur, le versement du RUA serai suspendu ou un travail compensatoire de quelques heures serait demandé sauf cas exceptionnels (handicap...) 		 Un revenu, un travail 		 Score: 0.4807
AAH 		 Droit du sol 		 Score: 0.4807
AAH 		 Droit du sol 		 Score: 0.4807
Le RU doit remplacer l'ensemble des prestations sociales et donc peut bénéficier de la réorientation des crédits existants 		 Récupérer les aides sur succession 		 Score: 0.4807
associer droits aux devoirs 		 Proposition 		 Score: 0.4807
dégradation des aides sociales 		 De la justice SVP - permettre à chacun de vivre avec un minimum décent au vu des éléments subits (et non choisis) de sa situation. 		 Score: 0.4807
Faire un emprunt la première année puis largent reviendra automatiquement dans les caisses de létat les années suivantes puisque réinjecté dans léconomie à travers les dépenses quotidiennes des français (TVA, taxes sur le carburants, impôts, ...etc) 		 juste sur les revenus 		 Score: 0.4807
activite = travail 		 revenu universel activite 		 Score: 0.4806
ne pas compter l'APL dans cette réforme 		 Récupérable Sur la sucession 		 Score: 0.4806
financement du RUA 		 Exclusion définitive du rua 		 Score: 0.4806
Tenir compte des échecs thérapeutiques pour l'AAH 		 le symptome et non la cause 		 Score: 0.4806
Pourquoi pas des chèques solidarité ? 		 RUA quid de l'ASS et trimestre retraite ? 		 Score: 0.4806
dégradation des aides sociales 		 RUA pourrait évoluer vers un principe d'impôt négatif 		 Score: 0.4806
modalités de demande du RUA 		 A TOUS MAIS AVEC DES CONDITIONS ET A VÉRIFIER ENSEMBLE 		 Score: 0.4806
Conditions à remplir 		 associer droits aux devoirs 		 Score: 0.4806
Un RUA social 		 Prise en compte de la situation familiale 		 Score: 0.4806
TVA 		 Exclure le Handicap du champ du RUA 		 Score: 0.4806
Simplifiez ! 		 Baser des impôts sur des courbes, des fonctions mathématiques et supprimer les tranches. 		 Score: 0.4805
RUA quid de l'ASS et trimestre retraite ? 		 revenu universel calcul 		 Score: 0.4805
Condition à remplir 		 Inquiétudes pour le RUA 		 Score: 0.4805
AAH et RUA 		 Recensement et demarche 		 Score: 0.4805
selon les ressources de chaque entité, séparement : couple, enfant, personne seule... 		 Monoparental (h ou f) 		 Score: 0.4805
Donner 1000 euros à tous à partir de 18 ans 		 RU cumul ancienneté et enfant à charge 		 Score: 0.4805
égalité de la république, que les plus riche partages avec les plus pauvres 		 Le revenu de développement 		 Score: 0.4805
Financement par des prélèvements sur les gros patrimoines et Une TVA majorée sur les produits de luxe 		 juste sur les revenus 		 Score: 0.4805
Equité de la richesse produite et redistribution, problémes et mechanisme de pauvreté 		 De la justice SVP - permettre à chacun de vivre avec un minimum décent au vu des éléments subits (et non choisis) de sa situation. 		 Score: 0.4805
Condition à remplir 		 Un système à points 		 Score: 0.4805
Laccompagnement et laccès à lemploi ne peuvent pas être dissociés du RUA 		 faire la demande auprès d'une assitante sociale (et en augmenter les effectifs) 		 Score: 0.4805
Aucune condition puisqu'il remplacera l'ensemble des prestations sociales... 		 RUA compatible avec les allocations chômage 		 Score: 0.4805
activité en contrepartie du rua 		 Un RUA social 		 Score: 0.4805
Travailleurs Indépendants : un calcul Mensuel 		 Prise en compte des ressources 		 Score: 0.4804
Porter plus efficacement à la connaissance de chacun ses droits, et respecter les choix faits 		 A toutes personnes subissant un changement de situation non souhaité 		 Score: 0.4804
Garantir un écart significatif avec le travail 		 Objet: Revenu universel d'activité / Revenu de base inconditionnel 		 Score: 0.4804
Prendre en compte la situation globale de la personne 		 Par l'impot payé par tous 		 Score: 0.4804
REDISTRIBUTION JUSTICE SOCIALE ET FISCALE. 		 Revenu universel 		 Score: 0.4804
doit continuer à être versé sous conditions de ressources 		 Récupérable Sur la sucession 		 Score: 0.4804
Obligation d'exercer une mission d'intêret publique en contrepartie 		 Recensement et demarche 		 Score: 0.4804
Un financement Etat et non par les collectivité locales 		 faire la demande auprès d'une assitante sociale (et en augmenter les effectifs) 		 Score: 0.4804
"Faire passer la compétence ""bourse"" du CROUS à l'organisme chargé du RUA" 		 Ne pas récupérer le RUA sur succession, même si l'ASPA y est intégrée 		 Score: 0.4804
Financer aussi un vrai accompagnement des bénéficiaires 		 Financer une partie du RUA via une taxe AIRBNB 		 Score: 0.4804
économiser en supprimant des avantages exagérés 		 salaire à vie sans ruiner l'état (mais que les patrons n'apprécieront pas) 		 Score: 0.4804
Le peuple pour le peuple 		 REVENU minimum pour tous et toutes sans distinction 		 Score: 0.4804
que le Revenu universel soit imposable 		 Aucune condition pour en bénéficier 		 Score: 0.4804
comme les députés, il faut s'auto gérer 		 Lutter contre le non-recours est intéressant à condition de le financer 		 Score: 0.4803
Tout prendre en compte 		 Proposition 		 Score: 0.4803
Montant RUA limité 		 A TOUS MAIS AVEC DES CONDITIONS ET A VÉRIFIER ENSEMBLE 		 Score: 0.4803
Les gains de la lutte contre la fraude fiscale 		 Déclaration de revenus 		 Score: 0.4803
Proposition 		 Obligation d'exercer une mission d'intêret publique en contrepartie 		 Score: 0.4803
Envisager un impôt sur le revenu des personnes physiques négatif faisant office de revenu universel d'activité 		 une augmentation de 0,5 % de TVA pourrait financer cet effort de solidarité. 		 Score: 0.4803
Prendre en compte les problématiques spécifiques 		 Obligation d'exercer une mission d'intêret publique en contrepartie 		 Score: 0.4803
Donner du temps à la société 		 revenus par personne 		 Score: 0.4803
Équité 		 Contribution Universelle Boursière 		 Score: 0.4803
Tout prendre en compte 		 Porter plus efficacement à la connaissance de chacun ses droits, et respecter les choix faits 		 Score: 0.4803
activité en contrepartie du rua 		 Expérimenter sur 3 régions et diffuser les résultats 		 Score: 0.4803
Lutter contre le non-recours est intéressant à condition de le financer 		 Autofinancement 		 Score: 0.4803
Le RUA est indexé sur le seuil de pauvreté municipale/intercommunal et l'inflation 		 Pas que le revenu , les dépenses du foyer aussi ... 		 Score: 0.4803
Augmenter les minimas sociaux 		 Des aides en contrepartie dun travail 		 Score: 0.4803
l'Allocation Logement (APL) n'est pas un revenu d'activité 		 Un vrai revenu UNIVERSEL (pas lié à l'activité) 		 Score: 0.4802
les conditions 		 Déclaration de revenus 		 Score: 0.4802
regarder la situation  la plus récente 		 Récupérable Sur la sucession 		 Score: 0.4802
Le RUA pour tous sans distinction de revenu des que l'on a  18 ans 		 faire la demande auprès d'une assitante sociale (et en augmenter les effectifs) 		 Score: 0.4802
modalités de demande du RUA 		 CONTRE LE FAIT DE FONDRE LASS ET RSA DANS LE FUTUR RUA 		 Score: 0.4802
ne pas compter l'APL dans cette réforme 		 A TOUS MAIS AVEC DES CONDITIONS ET A VÉRIFIER ENSEMBLE 		 Score: 0.4802
Revenu Minimum Unique RMU 		 Montant RUA limité 		 Score: 0.4802
Recentrer le soutien social sur les seuls ressortissants nationaux 		 Penser aussi aux économies à réaliser pour aider vraiment ceux qui en ont besoin 		 Score: 0.4802
Solidarité nationela qui inclue les revenus du capital 		 Une répartition équitable, sans contre-sens décourageants 		 Score: 0.4802
Misère, Pauvreté, problèmes de santé, handicaps, précarité ... 		 A associer aux besoins 		 Score: 0.4802
A toutes personnes subissant un changement de situation non souhaité 		 Un Revenu Universel dActivité pour compenser un manque de revenu 		 Score: 0.4802
Tous égaux alors même aide financière 		 Simple et garanti ex: 600 par adulte, 300 par enfants, pour tou(te)s quel que soit le revenu. 		 Score: 0.4802
Détecter les personnes éligibles au Revenu universel d'activité afin de les informer de leur droit 		 REVENU minimum pour tous et toutes sans distinction 		 Score: 0.4801
PRENDRE EN COMPTE LA CONSTITUTION DU FOYER ET TOUTES LES RESSOURCES ET LE PATRIMOINE 		 Solidarité nationela qui inclue les revenus du capital 		 Score: 0.4801
Droit du sol 		 ressources pour tous 		 Score: 0.4801
En supprimant le CICE. 		 économiser en supprimant des avantages exagérés 		 Score: 0.4801
Récupérer les aides sur succession 		 Prendre en compte le revenu de la personne 		 Score: 0.4801
Proposition 		 Délinquance 		 Score: 0.4801
Une souscription permettant de d'utiliser les bénéfices générés pour co-financer le RU (ou RUA, si vous y tenez...)? 		 Et comment gérer le tiers payant lorsque l'APL (ou AL) est demandé par le bailleur ? 		 Score: 0.4801
doit continuer à être versé sous conditions de ressources 		 Prendre en compte la diversité des réalités et des difficultés sociales des allocataires 		 Score: 0.4801
EMPLOI DU PERSONNEL QUI TOUCHE LE RSA 		 Exclusion définitive du rua 		 Score: 0.4801
égalité de la république, que les plus riche partages avec les plus pauvres 		 Revenu universel 		 Score: 0.4801
que le Revenu universel soit imposable 		 Fin du droit automatique sans contrepartie 		 Score: 0.4801
Sous quelles conditions 		 Conditions - 1400 euros net Revenu minimum universel 		 Score: 0.4800
Prendre en compte les revenus (souvent inexistants) des jeunes et étudiants 		 Ne pas inclure l'aah dans le revenu universel 		 Score: 0.4800
PRENDRE EN COMPTE LA CONSTITUTION DU FOYER ET TOUTES LES RESSOURCES ET LE PATRIMOINE 		 Fusionner entre les différentes strates de la collectivité. 		 Score: 0.4800
Laccompagnement et laccès à lemploi ne peuvent pas être dissociés du RUA 		 salaire à vie sans ruiner l'état (mais que les patrons n'apprécieront pas) 		 Score: 0.4800
que le Revenu universel soit imposable 		 Un Revenu Universel dActivité pour compenser un manque de revenu 		 Score: 0.4800
